timestamp,width,height,frame_id,filename,angle
25415000000,640,480,camera_link,../center/1u0PMhcuE5.png,-0.0001109668
25449000000,640,480,camera_link,../center/maMJgPv3eL.png,0.0002095462
25483000000,640,480,camera_link,../center/a0Rh9sS6Ed.png,1.55796733452E-05
25549000000,640,480,camera_link,../center/nuMkZoIHe3.png,-1.05209414869E-06
25615000000,640,480,camera_link,../center/beAIyquqY9.png,6.4872360781E-06
25650000000,640,480,camera_link,../center/Vy6sVTu9Yh.png,4.89062085762E-06
25715000000,640,480,camera_link,../center/qvN2e0ZS6D.png,2.03340664484E-06
25749000000,640,480,camera_link,../center/oBEkBSFRZ5.png,1.367541131E-06
25815000000,640,480,camera_link,../center/AMKiXQdSdW.png,6.00422538355E-07
25849000000,640,480,camera_link,../center/LM1MhF5eJT.png,-5.54851681045E-07
25915000000,640,480,camera_link,../center/uWooL4X8jP.png,-5.54867938263E-07
25950000000,640,480,camera_link,../center/j7SuKao51u.png,5.54832183752E-07
26016000000,640,480,camera_link,../center/6E0Whaiube.png,-5.55214739961E-07
26082000000,640,480,camera_link,../center/iLS2Gk1mwD.png,-5.54802909392E-07
26150000000,640,480,camera_link,../center/pvFZUjCm3V.png,1.71538413269E-05
26216000000,640,480,camera_link,../center/sKXhJhCt66.png,-0.0002145722
26250000000,640,480,camera_link,../center/zQxYrzIgaN.png,-1.00996085166E-05
26315000000,640,480,camera_link,../center/3wm8zTlLwM.png,-1.14243425742E-06
26350000000,640,480,camera_link,../center/4Cwf30NwrL.png,3.26665599459E-06
26415000000,640,480,camera_link,../center/xqZ57PLZ3n.png,1.19736444049E-06
26449000000,640,480,camera_link,../center/toaI1cxkB5.png,8.73056762885E-07
26515000000,640,480,camera_link,../center/3tNjDaCNBV.png,5.55060580609E-07
26549000000,640,480,camera_link,../center/1bmJ8AvKSo.png,-0.000000552
26615000000,640,480,camera_link,../center/J597AbFVJI.png,5.69535529849E-07
26650000000,640,480,camera_link,../center/9d4t46Snvh.png,5.47273657503E-07
26716000000,640,480,camera_link,../center/bhPFrPdAlI.png,5.48628008801E-07
26782000000,640,480,camera_link,../center/hKlDQ20yn2.png,-5.47089769043E-07
26849000000,640,480,camera_link,../center/HglbfKvrvJ.png,5.47139279661E-07
26915000000,640,480,camera_link,../center/YMEEiBQDbu.png,-5.46249339095E-07
26950000000,640,480,camera_link,../center/lgsE0N54fJ.png,-5.45176703781E-07
27015000000,640,480,camera_link,../center/UpmbJn3C6j.png,5.43393241514E-07
27050000000,640,480,camera_link,../center/cy7kmQIW9I.png,5.42355223843E-07
27116000000,640,480,camera_link,../center/ecAhs9OiGV.png,5.42312022844E-07
27183000000,640,480,camera_link,../center/eNtdqLIsBW.png,5.4054140719E-07
27249000000,640,480,camera_link,../center/p2X2qK18zT.png,-5.37055086625E-07
27315000000,640,480,camera_link,../center/hxBlxAqlP5.png,-0.000236918
27349000000,640,480,camera_link,../center/ZTA0DtCTkK.png,5.95174969931E-05
27383000000,640,480,camera_link,../center/MDNzUfTsSn.png,-1.38876148412E-05
27449000000,640,480,camera_link,../center/scrCVAPLFJ.png,4.84814245283E-06
27515000000,640,480,camera_link,../center/8R0nh0vdjJ.png,7.80440643666E-07
27615000000,640,480,camera_link,../center/OMzgG1kdE7.png,5.20313108154E-07
27649000000,640,480,camera_link,../center/0fbIjjDuDv.png,5.22706727679E-07
27715000000,640,480,camera_link,../center/8nfd5fpgYw.png,-5.20705327745E-07
27815000000,640,480,camera_link,../center/oE9y6Mxcie.png,5.25421569364E-07
27849000000,640,480,camera_link,../center/7HbCAvbxUX.png,5.2712920251E-07
27915000000,640,480,camera_link,../center/9rBu4G7u6y.png,-5.3138256817E-07
27949000000,640,480,camera_link,../center/7t4Vw4otV5.png,5.32077706339E-07
28016000000,640,480,camera_link,../center/jOP19MJ1JJ.png,-5.36908771664E-07
28082000000,640,480,camera_link,../center/vID2nSdVCh.png,-5.37768869435E-07
28215000000,640,480,camera_link,../center/B3tqFl6GZj.png,8.47763840284E-06
28249000000,640,480,camera_link,../center/tyCGQiwP44.png,3.30962120643E-06
28316000000,640,480,camera_link,../center/cciRr6pwF2.png,1.61148375355E-06
28350000000,640,480,camera_link,../center/Ll1Z8bqq3C.png,1.00142892734E-06
28415000000,640,480,camera_link,../center/wAwuBD2JTf.png,5.52535482257E-07
28449000000,640,480,camera_link,../center/jE0k7msQlk.png,5.51431128315E-07
28483000000,640,480,camera_link,../center/7gcssFHSZK.png,0.000000552
28549000000,640,480,camera_link,../center/PgCPSepvec.png,-5.54283360543E-07
28615000000,640,480,camera_link,../center/9u3BMkABvR.png,-5.55494239052E-07
28650000000,640,480,camera_link,../center/uhh12dAGeY.png,-5.55354745302E-07
28715000000,640,480,camera_link,../center/3F14CeXXXo.png,5.56419820441E-07
28749000000,640,480,camera_link,../center/t9ZdC7RNDW.png,5.55535734748E-07
28783000000,640,480,camera_link,../center/hEw0GafpFG.png,0.000000553
28850000000,640,480,camera_link,../center/BgYTmfjLmy.png,5.49731510091E-07
28915000000,640,480,camera_link,../center/SGobTvMCzm.png,-5.48106527276E-07
28949000000,640,480,camera_link,../center/t7SRGRXBhc.png,-5.46354215203E-07
29015000000,640,480,camera_link,../center/bcVT6fiXW7.png,-5.44244642242E-07
29049000000,640,480,camera_link,../center/YiYj7IhGYe.png,-5.41715849067E-07
29115000000,640,480,camera_link,../center/ImmpVlZinm.png,-5.38375218184E-07
29149000000,640,480,camera_link,../center/0xI4a4Hilv.png,-5.37601749784E-07
29215000000,640,480,camera_link,../center/Baf0cSmvO0.png,-5.36171057774E-07
29315000000,640,480,camera_link,../center/kxDzpjcqvv.png,5.31748071353E-07
29415000000,640,480,camera_link,../center/UqfqeP9xis.png,5.30145769062E-07
29450000000,640,480,camera_link,../center/HbgLfN6hHe.png,-5.29300564267E-07
29515000000,640,480,camera_link,../center/1cEtg1HkDt.png,5.26816450019E-07
29550000000,640,480,camera_link,../center/XlTumk8AVc.png,0.000000527
29615000000,640,480,camera_link,../center/jAj3HYgZEP.png,5.25807081431E-07
29649000000,640,480,camera_link,../center/E7AKBFd74C.png,5.26742041984E-07
29715000000,640,480,camera_link,../center/bDtwneD64F.png,5.26062876816E-07
29749000000,640,480,camera_link,../center/4ykBosC6Ky.png,5.25728353296E-07
29816000000,640,480,camera_link,../center/EpwwqFgBQJ.png,-5.26110568444E-07
29882000000,640,480,camera_link,../center/7jzmi07Zsh.png,-5.27081738255E-07
29949000000,640,480,camera_link,../center/4rGI1QXG6s.png,0.000000529
30015000000,640,480,camera_link,../center/u8c7RROnCy.png,5.2893449265E-07
30049000000,640,480,camera_link,../center/8YpiPXRGNj.png,0.000000529
30115000000,640,480,camera_link,../center/PVWem3YSma.png,0.000000529
30149000000,640,480,camera_link,../center/OvSjbm5TeB.png,0.000000529
30183000000,640,480,camera_link,../center/OdjUni68Xj.png,5.29214560174E-07
30249000000,640,480,camera_link,../center/OeQhLYUMtF.png,5.29051078502E-07
30315000000,640,480,camera_link,../center/SpqZRSb6X4.png,3.1677660445E-05
30383000000,640,480,camera_link,../center/3DeCcxdAdP.png,-2.64740701823E-05
30449000000,640,480,camera_link,../center/K3hJzHEG8Y.png,-2.89560539386E-05
30516000000,640,480,camera_link,../center/CdTfVRCEYG.png,-1.43944298543E-05
30615000000,640,480,camera_link,../center/KfkH0cHfp9.png,-6.80081757309E-06
30649000000,640,480,camera_link,../center/74qCX4HrBM.png,-0.000000695
30683000000,640,480,camera_link,../center/ImscrJ0ud3.png,0.0001300833
30750000000,640,480,camera_link,../center/4hXwaHhHCn.png,0.0001645305
30815000000,640,480,camera_link,../center/0stX5NjdCQ.png,-0.000131496
30849000000,640,480,camera_link,../center/Bm1rOCEJG6.png,-2.01485945581E-05
30915000000,640,480,camera_link,../center/MEgmUusyN5.png,0.000033303
30949000000,640,480,camera_link,../center/6QToCvLjyx.png,1.37575134431E-05
31015000000,640,480,camera_link,../center/7QhdxP8vOi.png,-0.0000103
31049000000,640,480,camera_link,../center/OrOwSV1Qvh.png,-1.40801303132E-05
31115000000,640,480,camera_link,../center/BE3osMUW0W.png,-6.47782580927E-05
31149000000,640,480,camera_link,../center/4HRGhSa9MG.png,2.57669416897E-05
31183000000,640,480,camera_link,../center/BDpX5pOqgQ.png,1.02673511719E-05
31249000000,640,480,camera_link,../center/ZdABvmlYtw.png,0.000005743
31315000000,640,480,camera_link,../center/l7TV7QxEyi.png,2.59609441855E-06
31349000000,640,480,camera_link,../center/KxV8gYwql8.png,1.90021501112E-06
31383000000,640,480,camera_link,../center/ze5RGF0vNb.png,1.07447874598E-06
31449000000,640,480,camera_link,../center/iJtJqKEVmY.png,0.000000617
31515000000,640,480,camera_link,../center/xHM0tHm0av.png,5.31323848918E-07
31549000000,640,480,camera_link,../center/eZtlBz0Isx.png,0.000000531
31615000000,640,480,camera_link,../center/IW00kJppav.png,5.30707609414E-07
31649000000,640,480,camera_link,../center/bHYlpSPRgL.png,5.52432254608E-07
31716000000,640,480,camera_link,../center/yocfYipVRA.png,-5.36877621471E-07
31750000000,640,480,camera_link,../center/CW89zFcGNr.png,-5.30390195763E-07
31815000000,640,480,camera_link,../center/BaMRTQMnO7.png,5.29737008037E-07
31849000000,640,480,camera_link,../center/EOkiDcB8l3.png,5.30464944859E-07
31915000000,640,480,camera_link,../center/DLnHLpI1jr.png,-5.33708089279E-07
31949000000,640,480,camera_link,../center/aXbIfiZT4p.png,5.30350519057E-07
32015000000,640,480,camera_link,../center/ZWvxnpniw4.png,-5.31141665761E-07
32050000000,640,480,camera_link,../center/eUbWtTuNcb.png,5.30907811935E-07
32115000000,640,480,camera_link,../center/RjONNdE2Cr.png,5.33482591436E-07
32149000000,640,480,camera_link,../center/GH9U8RmGLk.png,-5.35062270046E-07
32215000000,640,480,camera_link,../center/TvoqNhlGUq.png,-4.80118396808E-05
32249000000,640,480,camera_link,../center/dNFmkAjyv1.png,-7.59189060773E-05
32283000000,640,480,camera_link,../center/ubr0boTpwD.png,-3.69937947653E-06
32349000000,640,480,camera_link,../center/3Uocxekw0G.png,-1.84868872566E-06
32415000000,640,480,camera_link,../center/P9XZfLCL5g.png,0.0002147951
32449000000,640,480,camera_link,../center/dd6Sr57Gb7.png,-9.49590976234E-05
32516000000,640,480,camera_link,../center/kPDh2ymhel.png,2.02946193895E-05
32582000000,640,480,camera_link,../center/pp6bm7U3EB.png,9.38935772865E-06
32649000000,640,480,camera_link,../center/FghO1cngJ4.png,4.19955722464E-06
32716000000,640,480,camera_link,../center/9wQKRDz6xO.png,2.24173436436E-06
32782000000,640,480,camera_link,../center/VR1Pmp83C0.png,8.77286936429E-07
32849000000,640,480,camera_link,../center/w3enAmyPAH.png,0.000000559
32915000000,640,480,camera_link,../center/nNFqzgU3Qz.png,5.59130114652E-07
32949000000,640,480,camera_link,../center/V6WupCY71d.png,-0.0001273885
33116000000,640,480,camera_link,../center/Tzbil3tE8u.png,-0.000053051
33151000000,640,480,camera_link,../center/3xEkqEnKn0.png,0.0002033263
33215000000,640,480,camera_link,../center/X1tgHtqDQK.png,-8.48655035952E-05
33249000000,640,480,camera_link,../center/5UvdwYD6rv.png,0.000046428
33283000000,640,480,camera_link,../center/BdRrHCnqsK.png,0.000084333
33349000000,640,480,camera_link,../center/G2hWsRiirU.png,3.44328182109E-05
33383000000,640,480,camera_link,../center/93keBSEdtc.png,0.000193951
33449000000,640,480,camera_link,../center/GIU7RcKeKp.png,-4.41342344857E-05
33515000000,640,480,camera_link,../center/DINypidVqC.png,1.98604502657E-05
33549000000,640,480,camera_link,../center/vTB2P9DhcO.png,1.05752233139E-05
33615000000,640,480,camera_link,../center/SHQuzoZfG2.png,2.64009440798E-06
33649000000,640,480,camera_link,../center/BlQrQuzCgp.png,0.000003284
33715000000,640,480,camera_link,../center/F2XNDr965u.png,1.02830529158E-06
33750000000,640,480,camera_link,../center/kLLuZKWnH6.png,8.16340218535E-07
33849000000,640,480,camera_link,../center/C5v2u9xLF9.png,5.61301192192E-07
33915000000,640,480,camera_link,../center/8d7RGTYihQ.png,-5.59343618534E-07
33949000000,640,480,camera_link,../center/o0Htvtvs5X.png,5.5871441873E-07
33983000000,640,480,camera_link,../center/ciFREXAwB3.png,4.57355163235E-05
34049000000,640,480,camera_link,../center/ctF5UJ2Who.png,-4.86356984766E-05
34083000000,640,480,camera_link,../center/m4V8VKSgOP.png,-4.53801476397E-05
34149000000,640,480,camera_link,../center/gla4FvBqR2.png,2.79949381365E-05
34249000000,640,480,camera_link,../center/Je7IozDMPB.png,-8.7599575636E-05
34315000000,640,480,camera_link,../center/9MPAW9YnC0.png,-1.27474741021E-05
34349000000,640,480,camera_link,../center/irraMCICr7.png,4.40391086158E-05
34383000000,640,480,camera_link,../center/xijqphTRjo.png,2.39954442804E-05
34449000000,640,480,camera_link,../center/EW25xmHQ0U.png,-0.0001213246
34515000000,640,480,camera_link,../center/2dJAix0CzJ.png,-0.0002064844
34549000000,640,480,camera_link,../center/0jwvJPGrTv.png,0.0001627509
34616000000,640,480,camera_link,../center/k0A7nDOVPC.png,-2.76047940133E-05
34682000000,640,480,camera_link,../center/4fBmzI48hw.png,-1.29811478473E-05
34749000000,640,480,camera_link,../center/UvpTFJqdxy.png,0.0001057628
34815000000,640,480,camera_link,../center/LQHMxZPBR9.png,-6.75952469464E-05
34849000000,640,480,camera_link,../center/PE2MKFH2rc.png,-1.42601693369E-05
34949000000,640,480,camera_link,../center/p2KybOB44b.png,0.0416961722
35015000000,640,480,camera_link,../center/rj3tcCcKfQ.png,0.1640790552
35049000000,640,480,camera_link,../center/lVkKC4j19N.png,0.2451833934
35115000000,640,480,camera_link,../center/4Sp2DBi34i.png,0.4197213948
35150000000,640,480,camera_link,../center/VC0PNe9BXD.png,0.517105937
35316000000,640,480,camera_link,../center/3WTxwsw568.png,0.9900542498
35352000000,640,480,camera_link,../center/taGmvgl5K2.png,1.0940132141
35415000000,640,480,camera_link,../center/idgPlpYtnO.png,1.2755739689
35449000000,640,480,camera_link,../center/iI4Oc1kSAK.png,1.373800993
35483000000,640,480,camera_link,../center/sSPFadrvha.png,1.4490019083
35549000000,640,480,camera_link,../center/Ru5vScCmMy.png,1.4704763889
35615000000,640,480,camera_link,../center/2mmBfKyyj5.png,1.4606455565
35649000000,640,480,camera_link,../center/gK89EgTn9i.png,1.4579555988
35750000000,640,480,camera_link,../center/cmQn3tM1vV.png,1.4551311731
35815000000,640,480,camera_link,../center/zFwS43gxLS.png,1.4542484283
35849000000,640,480,camera_link,../center/DAZa5V1HCz.png,1.4543112516
35915000000,640,480,camera_link,../center/HSkZ0vugE0.png,1.4444919825
35949000000,640,480,camera_link,../center/62MGKt5x1w.png,1.4223048687
35983000000,640,480,camera_link,../center/AylZPkUvxg.png,1.3925536871
36049000000,640,480,camera_link,../center/5BNopwTqO8.png,1.3065496683
36115000000,640,480,camera_link,../center/xyg6IuxRv3.png,1.1828123331
36150000000,640,480,camera_link,../center/YxVt8O8EmU.png,1.1048762798
36215000000,640,480,camera_link,../center/0exzGKqN9q.png,0.9441037774
36249000000,640,480,camera_link,../center/uQFbgIxcIx.png,0.8576546907
36315000000,640,480,camera_link,../center/9lKORq0M6J.png,0.692961514
36349000000,640,480,camera_link,../center/GVAdbpwHLP.png,0.6083931923
36415000000,640,480,camera_link,../center/o9q1lhmLX5.png,0.4387291074
36450000000,640,480,camera_link,../center/FRercmGIZ3.png,0.3540940285
36515000000,640,480,camera_link,../center/qLzpzrYQAS.png,0.211972177
36649000000,640,480,camera_link,../center/Pw7pf7KtAa.png,-0.0029775437
36683000000,640,480,camera_link,../center/T1Y0992hu5.png,-0.0248035416
36749000000,640,480,camera_link,../center/6ONlNN1Usb.png,-0.0154873906
36815000000,640,480,camera_link,../center/cOFnYiT6N3.png,-0.0070502455
36915000000,640,480,camera_link,../center/NZUZI0ULZE.png,-0.001987681
36950000000,640,480,camera_link,../center/WuzIfgYINt.png,-0.0013358669
37015000000,640,480,camera_link,../center/U9f0eqgMZD.png,-0.0009922058
37049000000,640,480,camera_link,../center/2ivDwFV1lh.png,-0.000773806
37115000000,640,480,camera_link,../center/Z0nPETQNcY.png,-0.0001417914
37149000000,640,480,camera_link,../center/9TtpsENEoV.png,-1.58061138791E-05
37183000000,640,480,camera_link,../center/2saG8Pnhy1.png,-2.46674862865E-05
37249000000,640,480,camera_link,../center/Lwcu3ltaXF.png,-0.0002302062
37315000000,640,480,camera_link,../center/M1COFKiKRd.png,-0.0002446643
37349000000,640,480,camera_link,../center/L2IwIP51Ru.png,0.0043824026
37415000000,640,480,camera_link,../center/zYZOlLc8Oi.png,0.0628696308
37449000000,640,480,camera_link,../center/w6HOZnJ1cH.png,0.0996810049
37515000000,640,480,camera_link,../center/byH39FyTra.png,0.1719755083
37549000000,640,480,camera_link,../center/phHtoBSrYL.png,0.2087423503
37615000000,640,480,camera_link,../center/idIH5udjv3.png,0.2820852399
37649000000,640,480,camera_link,../center/vfxbvYIVdH.png,0.3141951263
37683000000,640,480,camera_link,../center/O9i7dl9cc1.png,0.3360546827
37750000000,640,480,camera_link,../center/5x2WTzMBQk.png,0.3422882855
37815000000,640,480,camera_link,../center/sajJNXKnYu.png,0.340595603
37849000000,640,480,camera_link,../center/uBt4FMNtrV.png,0.3436357081
37883000000,640,480,camera_link,../center/ILxH4EotyS.png,0.3526186049
37949000000,640,480,camera_link,../center/VlNo1iHUlf.png,0.3752551377
38015000000,640,480,camera_link,../center/SyoqX9YEkz.png,0.3780142069
38050000000,640,480,camera_link,../center/CUZnfPsHOf.png,0.3775466979
38116000000,640,480,camera_link,../center/5caJS1ppBY.png,0.3762204051
38182000000,640,480,camera_link,../center/LHRbUfoJpT.png,0.3740217984
38216000000,640,480,camera_link,../center/zCWsKd8pSI.png,0.3736992478
38282000000,640,480,camera_link,../center/7rmxxJv0PM.png,0.3737040758
38317000000,640,480,camera_link,../center/c43sI6QwYD.png,0.3736445904
38382000000,640,480,camera_link,../center/GE9BZYeCXo.png,0.3731226325
38449000000,640,480,camera_link,../center/qUgtVqMX2A.png,0.3670995533
38515000000,640,480,camera_link,../center/4wzj0j04wp.png,0.36487028
38549000000,640,480,camera_link,../center/2p8CLz0gEK.png,0.3641198576
38615000000,640,480,camera_link,../center/r5xhtbzFtJ.png,0.3630276322
38649000000,640,480,camera_link,../center/JATlj7sVkB.png,0.3594209254
38749000000,640,480,camera_link,../center/R1ipTIFDIX.png,0.3270452023
38815000000,640,480,camera_link,../center/T4Ap1dSPtU.png,0.283026427
38849000000,640,480,camera_link,../center/bsUiaeRwGQ.png,0.2594246566
38915000000,640,480,camera_link,../center/8uPbCbZFh9.png,0.2151815295
38949000000,640,480,camera_link,../center/e4lG9NpPBb.png,0.1961596012
39049000000,640,480,camera_link,../center/eCbhUk6HYu.png,0.1584430933
39116000000,640,480,camera_link,../center/kgGa30aGBC.png,0.1445955336
39250000000,640,480,camera_link,../center/M33933u8E9.png,0.1100481451
39315000000,640,480,camera_link,../center/t7ZINQxP3s.png,0.0986846983
39349000000,640,480,camera_link,../center/WalLreibIr.png,0.0918242782
39415000000,640,480,camera_link,../center/oRtpndeWq5.png,0.0742114261
39449000000,640,480,camera_link,../center/ohUxeQnk9z.png,0.0683462173
39515000000,640,480,camera_link,../center/4VYe654Qwd.png,0.0614496469
39549000000,640,480,camera_link,../center/JqN7rZ1INA.png,0.060263861
39615000000,640,480,camera_link,../center/Xqvsxg2dUe.png,0.0580348223
39649000000,640,480,camera_link,../center/hvxtVwnixy.png,0.0580658168
39715000000,640,480,camera_link,../center/oGSCqeqY6R.png,0.0584444962
39815000000,640,480,camera_link,../center/Ouehvtv9bK.png,0.058284387
39849000000,640,480,camera_link,../center/I9tcJxFRMh.png,0.0582630076
39915000000,640,480,camera_link,../center/3RCr9FapZu.png,0.0582772493
39949000000,640,480,camera_link,../center/E4Lei3WCwi.png,0.0583032258
40015000000,640,480,camera_link,../center/8h7haNkaO5.png,0.05831616
40050000000,640,480,camera_link,../center/T31phrBxYO.png,0.058333829
40115000000,640,480,camera_link,../center/BwxvsYEkg6.png,0.0583296418
40149000000,640,480,camera_link,../center/2njajB18y5.png,0.0583276302
40249000000,640,480,camera_link,../center/b7HnUzK6Hs.png,0.0545572117
40315000000,640,480,camera_link,../center/TPvRLSaqiO.png,0.0540755428
40349000000,640,480,camera_link,../center/luFxXyKQ2U.png,0.0541415289
40415000000,640,480,camera_link,../center/Jv4aU3kDT2.png,0.0542176589
40449000000,640,480,camera_link,../center/pTGUVFyCsV.png,0.0542479903
40515000000,640,480,camera_link,../center/Ipnx31EtRD.png,0.0542733818
40616000000,640,480,camera_link,../center/2Usn4hneyY.png,0.0538230315
40715000000,640,480,camera_link,../center/44tOYA1Psa.png,0.053765174
40749000000,640,480,camera_link,../center/6Om26mt7ca.png,0.0537706912
40815000000,640,480,camera_link,../center/C7c23l79OZ.png,0.0537823625
40849000000,640,480,camera_link,../center/ehL0Minz76.png,0.0537852123
40883000000,640,480,camera_link,../center/vQ5sFaoHfk.png,0.0537862107
40949000000,640,480,camera_link,../center/mhHdmcnWfw.png,0.0537887365
41049000000,640,480,camera_link,../center/bDJhrixPuF.png,0.0536785685
41115000000,640,480,camera_link,../center/9uDxbBKqNS.png,0.0538482331
41149000000,640,480,camera_link,../center/U6GKKPWyKT.png,0.053770598
41216000000,640,480,camera_link,../center/oU8T7B6ojS.png,0.0537958331
41250000000,640,480,camera_link,../center/DMFJTzhSG1.png,0.053787984
41315000000,640,480,camera_link,../center/EazSVL1KLU.png,0.0536368228
41349000000,640,480,camera_link,../center/ic5N0ErzoX.png,0.0537626557
41415000000,640,480,camera_link,../center/aiGKXZcgLU.png,0.0535538569
41449000000,640,480,camera_link,../center/6ekYHWTHwN.png,0.0521398336
41515000000,640,480,camera_link,../center/UQPg34SJ5G.png,0.0480690524
41615000000,640,480,camera_link,../center/gNT8P9ssCP.png,0.0341823511
41716000000,640,480,camera_link,../center/fmOZKhVMZJ.png,0.0188051164
41750000000,640,480,camera_link,../center/8Tnn0B3kmr.png,0.0168439411
41816000000,640,480,camera_link,../center/XOH3ao91Dt.png,0.017216539
41882000000,640,480,camera_link,../center/TNYNGj4QJB.png,0.0176251363
41949000000,640,480,camera_link,../center/8e7U4UTSxz.png,0.0140569843
41983000000,640,480,camera_link,../center/atjovJaq4Y.png,0.0107655246
42049000000,640,480,camera_link,../center/izyEnKCM52.png,0.0060575842
42083000000,640,480,camera_link,../center/UVMa6T0pyW.png,0.0042081727
42149000000,640,480,camera_link,../center/wjM3eyQ1j5.png,-0.0007162701
42216000000,640,480,camera_link,../center/ZvmPZBtxMa.png,-0.000448248
42283000000,640,480,camera_link,../center/xTtLXj76hN.png,-0.0002079212
42349000000,640,480,camera_link,../center/iQGsZTkoax.png,-2.21835925913E-05
42416000000,640,480,camera_link,../center/eM1nzl82cF.png,-6.3247687649E-05
42450000000,640,480,camera_link,../center/MUnIFIWhCM.png,-2.03677482205E-05
42515000000,640,480,camera_link,../center/2M2DnKQgyR.png,-1.80035185622E-05
42549000000,640,480,camera_link,../center/n4mGNq7rLU.png,-1.01353653008E-05
42682000000,640,480,camera_link,../center/TZQexdpwHd.png,-2.29310580835E-06
42716000000,640,480,camera_link,../center/KKt9IVYSJk.png,-1.20354854971E-06
42750000000,640,480,camera_link,../center/7Ulxxx8wZo.png,-3.20486942655E-05
42815000000,640,480,camera_link,../center/ehLl8RaW8u.png,0.00000558
42883000000,640,480,camera_link,../center/gWKkdovfrn.png,-3.64053312296E-06
